domain,actionSource,sourceVmUuid,dynUserGroupName,parentSessionId,destinationDeviceOsVersion,linkChangeCount,sctpAssociationId,sourceDeviceOsVersion,sourceHostName,error2,subcategoryOfApp,ipProtocol,destinationDeviceCategory,tags,dgHierarchyLevel1,uuidForRule,linkSwitches,bytesSent,tunnelIdImsi,@timestamp,nssaiSd,destinationPort,destinationCountry,configVersion,sanctionedStateOfApp,tunnel,packetsSent,sourceDynamicAddressGroup,sessionId,http2Connection,sdwanCluster,packets,sctpChunks,generateTime,clusterName,sdwanSite,destinationUser,syslog_domain,timeLogged,deviceName,sessionEndReason,@version,host,sourceDeviceModel,technologyOfApp,flowType,actionFlags,parentSessionStartTime,bytesReceived,repeatCount,sourcePort,dgHierarchyLevel3,error1,packetsReceived,saasOfApp,sourceDeviceOsFamily,destinationZone,sdwanDeviceType,outboundInterface,podNamespace,serial,tunneledApp,inboundInterface,virtualSystem,sourceDeviceVendor,sctpChunksSent,xffAddress,rule,sessionOwner,category,logAction,sequenceNumber,new_domain,sourceZone,elapsedTimeSec,action,dgHierarchyLevel2,natDestinationIp,destinationAddress,nssaiSst,destinationDynamicAddressGroup,sourceExternalDynamicList,sourceUser,sourceDeviceCategory,receiveTime,characteristicOfApp,sourceMacAddress,policyId,sctpChunksReceived,virtualSystemName,flags,containerOfApp,destinationHostName,destinationDeviceProfile,riskOfApp,offloaded,application,destinationDeviceOsFamily,natDestinationPort,logType,destinationDeviceModel,destinationMacAddress,sdwanClusterType,bytes,destinationVmUuid,highResTimestamp,serialNumber,startTime,dgHierarchyLevel4,sourceDeviceProfile,sourceCountry,hostId,podName,original_domain,sourceAddress,destinationExternalDynamicList,containerId,destinationDeviceVendor,threatContentType,natSourceIp,monitorTagImei,natSourcePort
<14>Dec 28 05:43:57 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,udp,,"[""_dateparsefailure""]",policy-deny,e90cbdfb-a61c-4c37-92ea-1fc8d7cd4431,,60,0,2024-12-27T20:43:57.741Z,,7062,Korea Republic Of,2817,no,N/A,,,0,0,,1,0,2024/12/28 05:43:57,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:57,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,38059,0,7444489203827593548,1,not-applicable,,untrust,,,,023201001129,,ethernet1/2,vsys1,,0,,intrazone-default,,any,PaloLog-forward,,,untrust,0,deny,0,0.0.0.0,118.128.43.82,,,,,,2024/12/28 05:43:57,1,,,0,0,0x0,,,,unknown,no,not-applicable,,0,TRAFFIC,,,,60,,2024-12-28T05:43:57.855+09:00,,2024/12/28 05:43:56,0,,Korea Republic Of,,,VISION-SEOUL-FW.seoulfw 1,110.45.188.132,,,,drop,0.0.0.0,,0
<14>Dec 28 05:43:57 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2317,0,2024-12-27T20:43:57.741Z,,443,Korea Republic Of,2817,no,N/A,,,296279,0,,41,0,2024/12/28 05:43:57,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:57,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,46890,0,7444489203827593550,27,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,1,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:57,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15455,,2024-12-28T05:43:57.855+09:00,,2024/12/28 05:43:40,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,46890
<14>Dec 28 05:43:57 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,cbf56f07-16ed-4bae-863c-0df8b75794bb,,100,0,2024-12-27T20:43:57.741Z,,53,192.168.0.0-192.168.255.255,2817,no,N/A,,,295027,0,,2,0,2024/12/28 05:43:57,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:57,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,182,1,57932,0,7444489203827593549,1,dns-base,,SERVER,,ae2,,023201001129,dns,tunnel.1,vsys1,,0,,Allow-IPSEC,,any,PaloLog-forward,,,IPSecVPN,0,allow,0,0.0.0.0,192.168.100.103,,,,,,2024/12/28 05:43:57,3,,,0,0,0x19,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,0,TRAFFIC,,,,282,,2024-12-28T05:43:57.855+09:00,,2024/12/28 05:43:26,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.1.253,,,,end,0.0.0.0,,0
<14>Dec 28 05:43:57 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,cbf56f07-16ed-4bae-863c-0df8b75794bb,,99,0,2024-12-27T20:43:57.741Z,,53,192.168.0.0-192.168.255.255,2817,no,N/A,,,294950,0,,2,0,2024/12/28 05:43:57,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:57,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,146,1,47612,0,7444489203827593551,1,dns-base,,SERVER,,ae2,,023201001129,dns,tunnel.1,vsys1,,0,,Allow-IPSEC,,any,PaloLog-forward,,,IPSecVPN,0,allow,0,0.0.0.0,192.168.100.103,,,,,,2024/12/28 05:43:57,3,,,0,0,0x19,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,0,TRAFFIC,,,,245,,2024-12-28T05:43:57.855+09:00,,2024/12/28 05:43:26,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.1.253,,,,end,0.0.0.0,,0
<14>Dec 28 05:43:57 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2529,0,2024-12-27T20:43:57.740Z,,443,Korea Republic Of,2817,no,N/A,,,294986,0,,41,0,2024/12/28 05:43:57,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:57,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,35186,0,7444489203827593542,27,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,1,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:57,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15667,,2024-12-28T05:43:57.855+09:00,,2024/12/28 05:43:37,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,35186
<14>Dec 28 05:43:57 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2753,0,2024-12-27T20:43:57.740Z,,443,Korea Republic Of,2817,no,N/A,,,296483,0,,44,0,2024/12/28 05:43:57,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:57,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,41022,0,7444489203827593543,30,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,1,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:57,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15891,,2024-12-28T05:43:57.855+09:00,,2024/12/28 05:43:38,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,41022
<14>Dec 28 05:43:57 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,100,0,2024-12-27T20:43:57.740Z,,53,United States,2817,no,N/A,,,295914,0,,2,0,2024/12/28 05:43:57,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:57,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,182,1,41852,0,7444489203827593544,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,1,allow,0,8.8.8.8,8.8.8.8,,,,seoul\administrator,,2024/12/28 05:43:57,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,282,,2024-12-28T05:43:57.855+09:00,,2024/12/28 05:43:23,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.252,,,,end,118.128.43.82,,60410
<14>Dec 28 05:43:57 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,icmp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,294,0,2024-12-27T20:43:57.739Z,,0,192.168.0.0-192.168.255.255,2817,no,N/A,,,295900,0,,6,0,2024/12/28 05:43:57,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:57,VISION-SEOUL-FW,3,1,192.168.200.252,,general-internet,0,0x8000000000000000,,294,3,26135,0,7444489203827593541,3,untunneled,,trust,,ae1,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,0.0.0.0,192.168.200.1,,,,,,2024/12/28 05:43:57,2,,,0,0,0x100019,"has-known-vulnerability,tunnel-other-application,pervasive-use",,,network-protocol,no,ping,,0,TRAFFIC,,,,588,,2024-12-28T05:43:57.855+09:00,,2024/12/28 05:43:41,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.254,,,,end,0.0.0.0,,0
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2670,0,2024-12-27T20:43:52.744Z,,443,Korea Republic Of,2817,no,N/A,,,295240,0,,44,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,57438,0,7444489203827593537,30,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,0,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:52,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15808,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:36,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,57438
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2671,0,2024-12-27T20:43:52.744Z,,443,Korea Republic Of,2817,no,N/A,,,295678,0,,44,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,54770,0,7444489203827593536,30,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,1,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:52,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15809,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:35,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,54770
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,tcp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,74,0,2024-12-27T20:43:52.744Z,,135,192.168.0.0-192.168.255.255,2817,no,N/A,,,295052,0,,1,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,59916,0,7444489203827593539,1,incomplete,,trust,,ae1,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,0.0.0.0,192.168.199.201,,,,seoul\administrator,,2024/12/28 05:43:52,1,,,0,0,0x19,,,,unknown,no,incomplete,,0,TRAFFIC,,,,74,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:47,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.252,,,,end,0.0.0.0,,0
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,udp,,"[""_dateparsefailure""]",policy-deny,e90cbdfb-a61c-4c37-92ea-1fc8d7cd4431,,60,0,2024-12-27T20:43:52.744Z,,63588,Korea Republic Of,2817,no,N/A,,,0,0,,1,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,38616,0,7444489203827593538,1,not-applicable,,untrust,,,,023201001129,,ethernet1/2,vsys1,,0,,intrazone-default,,any,PaloLog-forward,,,untrust,0,deny,0,0.0.0.0,118.128.43.82,,,,,,2024/12/28 05:43:52,1,,,0,0,0x0,,,,unknown,no,not-applicable,,0,TRAFFIC,,,,60,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:51,0,,Korea Republic Of,,,VISION-SEOUL-FW.seoulfw 1,110.45.192.90,,,,drop,0.0.0.0,,0
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2756,0,2024-12-27T20:43:52.744Z,,443,Korea Republic Of,2817,no,N/A,,,296205,0,,44,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,60528,0,7444489203827593540,30,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,1,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:52,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15894,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:36,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,60528
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,tcp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,960,0,2024-12-27T20:43:52.743Z,,2201,192.168.0.0-192.168.255.255,2817,no,N/A,,,293017,0,,16,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,2265,0,7444489203827593535,16,incomplete,,untrust,,ethernet1/2,,023201001129,,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,61,allow,0,192.168.0.2,192.168.0.2,,,,,,2024/12/28 05:43:52,1,,,0,0,0x400019,,,,unknown,no,incomplete,,2201,TRAFFIC,,,,960,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:42:45,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.121,,,,end,118.128.43.82,,40902
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,unknown,udp,,"[""_dateparsefailure""]",policy-deny,e90cbdfb-a61c-4c37-92ea-1fc8d7cd4431,,60,0,2024-12-27T20:43:52.743Z,,7062,Korea Republic Of,2817,no,N/A,,,0,0,,1,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,0,1,192.168.200.252,,unknown,0,0x8000000000000000,,0,1,38059,0,7444489203827593534,1,not-applicable,,untrust,,,,023201001129,,ethernet1/2,vsys1,,0,,intrazone-default,,any,PaloLog-forward,,,untrust,0,deny,0,0.0.0.0,118.128.43.82,,,,,,2024/12/28 05:43:52,1,,,0,0,0x0,,,,unknown,no,not-applicable,,0,TRAFFIC,,,,60,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:51,0,,Korea Republic Of,,,VISION-SEOUL-FW.seoulfw 1,110.45.188.132,,,,drop,0.0.0.0,,0
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2736,0,2024-12-27T20:43:52.743Z,,443,Korea Republic Of,2817,no,N/A,,,296178,0,,44,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,51912,0,7444489203827593533,30,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,1,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:52,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15874,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:34,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,51912
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,87,0,2024-12-27T20:43:52.742Z,,53,United States,2817,no,N/A,,,295782,0,,2,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,208,1,55088,0,7444489203827593528,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,1,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:43:52,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,295,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:17,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,63922
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,infrastructure,udp,,"[""_dateparsefailure""]",aged-out,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,87,0,2024-12-27T20:43:52.742Z,,53,United States,2817,no,N/A,,,295159,0,,2,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,1,1,192.168.200.252,,networking,0,0x8000000000000000,,191,1,57937,0,7444489203827593529,1,dns-base,,untrust,,ethernet1/2,,023201001129,dns,ae1,vsys1,,0,,ALLOW-OUTBOUND,,any,PaloLog-forward,,,trust,0,allow,0,8.8.8.8,8.8.8.8,,,,,,2024/12/28 05:43:52,3,,,0,0,0x400019,"used-by-malware,has-known-vulnerability,pervasive-use",,,network-protocol,no,dns-base,,53,TRAFFIC,,,,278,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:18,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.200.251,,,,end,118.128.43.82,,36828
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2565,0,2024-12-27T20:43:52.742Z,,443,Korea Republic Of,2817,no,N/A,,,296449,0,,43,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,48964,0,7444489203827593532,29,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,1,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:52,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15703,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:33,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,48964
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,internet-utility,tcp,,"[""_dateparsefailure""]",tcp-fin,8b168a38-7dd9-4435-8188-4d9dc014666e,,2848,0,2024-12-27T20:43:52.742Z,,443,Korea Republic Of,2817,no,N/A,,,294521,0,,45,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,14,1,192.168.200.252,,general-internet,0,0x8000000000000000,,13138,1,46070,0,7444489203827593530,31,web-browsing,,untrust,,ethernet1/2,,023201001129,,ethernet1/2,vsys1,,0,,Allow-Global-Protect-Portal,,license-expired,PaloLog-forward,,,untrust,0,allow,0,118.128.43.82,118.128.43.82,,,,,,2024/12/28 05:43:52,4,,,0,0,0x140201c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,web-browsing,,20077,TRAFFIC,,,,15986,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:43:33,0,,Bulgaria,,,VISION-SEOUL-FW.seoulfw 1,31.13.224.202,,,,end,31.13.224.202,,46070
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,encrypted-tunnel,tcp,,"[""_dateparsefailure""]",tcp-rst-from-client,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,52619,0,2024-12-27T20:43:52.741Z,,443,United States,2817,no,N/A,,,295917,0,,2422,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,2174,1,192.168.200.252,,networking,0,0x8000000000000000,,2992091,1,43934,0,7444489203827593524,248,ssl,,untrust,,ethernet1/2,,023201001129,,ae2,vsys1,,0,,ALLOW-OUTBOUND,,license-expired,PaloLog-forward,,,SERVER,142,allow,0,34.206.77.243,34.206.77.243,,,,,,2024/12/28 05:43:52,4,,,0,0,0x40047a,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,ssl,,443,TRAFFIC,,,,3044710,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:41:11,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.171,,,,end,118.128.43.82,,52884
<14>Dec 28 05:43:52 VISION-SEOUL-FW.seoulfw 1,from-policy,,,0,,0,0,,,,encrypted-tunnel,tcp,,"[""_dateparsefailure""]",tcp-rst-from-client,dbd7a6c6-ca36-4398-80b3-5bab8fa733c2,,1704,0,2024-12-27T20:43:52.741Z,,443,United States,2817,no,N/A,,,295978,0,,25,0,2024/12/28 05:43:52,NonProxyTraffic,,,VISION-SEOUL-FW.seoulfw 1,2024/12/28 05:43:52,VISION-SEOUL-FW,12,1,192.168.200.252,,networking,0,0x8000000000000000,,7464,1,1532,0,7444489203827593525,13,ssl,,untrust,,ethernet1/2,,023201001129,,ae2,vsys1,,0,,ALLOW-OUTBOUND,,license-expired,PaloLog-forward,,,SERVER,151,allow,0,34.206.77.243,34.206.77.243,,,,,,2024/12/28 05:43:52,4,,,0,0,0x40041c,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,,browser-based,no,ssl,,443,TRAFFIC,,,,9168,,2024-12-28T05:43:52.855+09:00,,2024/12/28 05:41:02,0,,192.168.0.0-192.168.255.255,,,VISION-SEOUL-FW.seoulfw 1,192.168.100.171,,,,end,118.128.43.82,,65520
